,Year,State,Unemployement,County
19919,2015,MINNESOTA,6.1,HUBBARD 
19920,2015,MINNESOTA,4.3,ISANTI 
19921,2015,MINNESOTA,6.5,ITASCA 
19922,2015,MINNESOTA,4.0,JACKSON 
19923,2015,MINNESOTA,6.8,KANABEC 
19924,2015,MINNESOTA,3.8,KANDIYOHI 
19925,2015,MINNESOTA,4.6,KITTSON 
19926,2015,MINNESOTA,8.1,KOOCHICHING 
19927,2015,MINNESOTA,4.1,LAC QUI PARLE 
19928,2015,MINNESOTA,4.8,LAKE 
19929,2015,MINNESOTA,4.4,LAKE OF THE WOODS 
19930,2015,MINNESOTA,4.7,LE SUEUR 
19931,2015,MINNESOTA,3.6,LINCOLN 
19932,2015,MINNESOTA,3.2,LYON 
19933,2015,MINNESOTA,5.4,MAHNOMEN 
19934,2015,MINNESOTA,6.9,MARSHALL 
19935,2015,MINNESOTA,4.1,MARTIN 
19936,2015,MINNESOTA,3.9,MCLEOD 
19937,2015,MINNESOTA,4.2,MEEKER 
19938,2015,MINNESOTA,5.8,MILLE LACS 
19939,2015,MINNESOTA,5.4,MORRISON 
19940,2015,MINNESOTA,3.2,MOWER 
19941,2015,MINNESOTA,4.4,MURRAY 
19942,2015,MINNESOTA,2.7,NICOLLET 
19943,2015,MINNESOTA,3.2,NOBLES 
19944,2015,MINNESOTA,4.7,NORMAN 
19945,2015,MINNESOTA,3.0,OLMSTED 
19946,2015,MINNESOTA,4.2,OTTER TAIL 
19947,2015,MINNESOTA,5.2,PENNINGTON 
19948,2015,MINNESOTA,5.5,PINE 
19949,2015,MINNESOTA,3.3,PIPESTONE 
19950,2015,MINNESOTA,4.2,POLK 
19951,2015,MINNESOTA,3.3,POPE 
19952,2015,MINNESOTA,3.5,RAMSEY 
19953,2015,MINNESOTA,5.8,RED LAKE 
19954,2015,MINNESOTA,3.9,REDWOOD 
19955,2015,MINNESOTA,4.8,RENVILLE 
19956,2015,MINNESOTA,3.6,RICE 
19957,2015,MINNESOTA,2.1,ROCK 
19958,2015,MINNESOTA,4.1,ROSEAU 
19959,2015,MINNESOTA,5.0,SAINT LOUIS 
19960,2015,MINNESOTA,3.1,SCOTT 
19961,2015,MINNESOTA,4.0,SHERBURNE 
19962,2015,MINNESOTA,4.1,SIBLEY 
19963,2015,MINNESOTA,3.6,STEARNS 
19964,2015,MINNESOTA,3.3,STEELE 
19965,2015,MINNESOTA,2.8,STEVENS 
19966,2015,MINNESOTA,6.0,SWIFT 
19967,2015,MINNESOTA,4.4,TODD 
19968,2015,MINNESOTA,4.1,TRAVERSE 
19969,2015,MINNESOTA,3.6,WABASHA 
19970,2015,MINNESOTA,5.9,WADENA 
19971,2015,MINNESOTA,4.2,WASECA 
19972,2015,MINNESOTA,3.2,WASHINGTON 
19973,2015,MINNESOTA,4.7,WATONWAN 
19974,2015,MINNESOTA,3.4,WILKIN 
19975,2015,MINNESOTA,3.3,WINONA 
19976,2015,MINNESOTA,3.7,WRIGHT 
19977,2015,MINNESOTA,3.8,YELLOW MEDICINE 
19978,2015,MISSISSIPPI,8.1,ADAMS 
19979,2015,MISSISSIPPI,5.7,ALCORN 
19980,2015,MISSISSIPPI,7.7,AMITE 
19981,2015,MISSISSIPPI,7.7,ATTALA 
19982,2015,MISSISSIPPI,8.0,BENTON 
19983,2015,MISSISSIPPI,7.9,BOLIVAR 
19984,2015,MISSISSIPPI,6.3,ALHOUN 
19985,2015,MISSISSIPPI,8.4,ARROLL 
19986,2015,MISSISSIPPI,7.8,HICKASAW 
19987,2015,MISSISSIPPI,6.2,HOCTAW 
19988,2015,MISSISSIPPI,12.9,LAIBORNE 
19989,2015,MISSISSIPPI,8.0,LARKE 
19990,2015,MISSISSIPPI,9.6,LAY 
19991,2015,MISSISSIPPI,10.3,AHOMA 
19992,2015,MISSISSIPPI,7.3,PIAH 
19993,2015,MISSISSIPPI,5.9,VINGTON 
19994,2015,MISSISSIPPI,4.9,DESOTO 
19995,2015,MISSISSIPPI,6.4,FORREST 
19996,2015,MISSISSIPPI,7.8,FRANKLIN 
19997,2015,MISSISSIPPI,7.6,GEORGE 
19998,2015,MISSISSIPPI,7.9,GREENE 
19999,2015,MISSISSIPPI,6.1,GRENADA 
20000,2015,MISSISSIPPI,6.6,HANCOCK 
20001,2015,MISSISSIPPI,6.1,HARRISON 
20002,2015,MISSISSIPPI,6.1,HINDS 
20003,2015,MISSISSIPPI,12.1,HOLMES 
20004,2015,MISSISSIPPI,12.9,HUMPHREYS 
20005,2015,MISSISSIPPI,16.9,ISSAQUENA 
20006,2015,MISSISSIPPI,5.8,ITAWAMBA 
20007,2015,MISSISSIPPI,7.2,JACKSON 
20008,2015,MISSISSIPPI,7.9,JASPER 
20009,2015,MISSISSIPPI,14.9,JEFFERSON 
20010,2015,MISSISSIPPI,8.7,JEFFERSON DAVIS 
20011,2015,MISSISSIPPI,6.1,JONES 
20012,2015,MISSISSIPPI,10.4,KEMPER 
20013,2015,MISSISSIPPI,5.5,LAFAYETTE 
20014,2015,MISSISSIPPI,4.9,LAMAR 
20015,2015,MISSISSIPPI,6.7,LAUDERDALE 
20016,2015,MISSISSIPPI,7.4,LAWRENCE 
20017,2015,MISSISSIPPI,6.3,LEAKE 
20018,2015,MISSISSIPPI,5.6,LEE 
20019,2015,MISSISSIPPI,10.9,LEFLORE 
20020,2015,MISSISSIPPI,6.2,LINCOLN 
20021,2015,MISSISSIPPI,7.1,LOWNDES 
20022,2015,MISSISSIPPI,4.6,MADISON 
20023,2015,MISSISSIPPI,7.4,MARION 
20024,2015,MISSISSIPPI,7.3,MARSHALL 
20025,2015,MISSISSIPPI,7.5,MONROE 
20026,2015,MISSISSIPPI,7.9,MONTGOMERY 
20027,2015,MISSISSIPPI,6.2,NESHOBA 
20028,2015,MISSISSIPPI,6.2,NEWTON 
20029,2015,MISSISSIPPI,9.9,NOXUBEE 
20030,2015,MISSISSIPPI,6.3,OKTIBBEHA 
20031,2015,MISSISSIPPI,8.8,PANOLA 
20032,2015,MISSISSIPPI,6.3,PEARL RIVER 
20033,2015,MISSISSIPPI,8.0,PERRY 
20034,2015,MISSISSIPPI,7.4,PIKE 
20035,2015,MISSISSIPPI,5.6,PONTOTOC 
20036,2015,MISSISSIPPI,6.1,PRENTISS 
20037,2015,MISSISSIPPI,10.8,QUITMAN 
20038,2015,MISSISSIPPI,4.2,RANKIN 
20039,2015,MISSISSIPPI,4.9,SCOTT 
20040,2015,MISSISSIPPI,9.9,SHARKEY 
20041,2015,MISSISSIPPI,5.9,SIMPSON 
20042,2015,MISSISSIPPI,5.5,SMITH 
20043,2015,MISSISSIPPI,7.5,STONE 
20044,2015,MISSISSIPPI,10.8,SUNFLOWER 
20045,2015,MISSISSIPPI,7.6,TALLAHATCHIE 
20046,2015,MISSISSIPPI,7.2,TATE 
20047,2015,MISSISSIPPI,6.4,TIPPAH 
20048,2015,MISSISSIPPI,6.4,TISHOMINGO 
20049,2015,MISSISSIPPI,9.2,TUNICA 
20050,2015,MISSISSIPPI,5.2,UNION 
20051,2015,MISSISSIPPI,8.2,WALTHALL 
20052,2015,MISSISSIPPI,6.8,WARREN 
20053,2015,MISSISSIPPI,10.5,WASHINGTON 
20054,2015,MISSISSIPPI,8.0,WAYNE 
20055,2015,MISSISSIPPI,7.3,WEBSTER 
20056,2015,MISSISSIPPI,10.6,WILKINSON 
20057,2015,MISSISSIPPI,8.4,WINSTON 
20058,2015,MISSISSIPPI,7.1,YALOBUSHA 
20059,2015,MISSISSIPPI,8.2,YAZOO 
20060,2015,MISSOURI,5.6,ADAIR 
20061,2015,MISSOURI,4.2,ANDREW 
20062,2015,MISSOURI,4.5,ATCHISON 
20063,2015,MISSOURI,4.6,AUDRAIN 
20064,2015,MISSOURI,5.0,BARRY 
20065,2015,MISSOURI,5.4,BARTON 
20066,2015,MISSOURI,6.0,BATES 
20067,2015,MISSOURI,6.5,BENTON 
20068,2015,MISSOURI,5.6,BOLLINGER 
20069,2015,MISSOURI,3.5,BOONE 
20070,2015,MISSOURI,4.6,BUCHANAN 
20071,2015,MISSOURI,6.2,BUTLER 
20072,2015,MISSOURI,4.5,ALDWELL 
20073,2015,MISSOURI,4.7,ALLAWAY 
20074,2015,MISSOURI,6.5,AMDEN 
20075,2015,MISSOURI,4.3,APE GIRARDEAU 
20076,2015,MISSOURI,5.9,ARROLL 
20077,2015,MISSOURI,7.5,ARTER 
20078,2015,MISSOURI,4.8,ASS 
20079,2015,MISSOURI,5.3,EDAR 
20080,2015,MISSOURI,4.7,HARITON 
20081,2015,MISSOURI,4.2,HRISTIAN 
20082,2015,MISSOURI,7.1,LARK 
20083,2015,MISSOURI,4.5,LAY 
20084,2015,MISSOURI,4.9,LINTON 
20085,2015,MISSOURI,4.0,LE 
20086,2015,MISSOURI,5.8,PER 
20087,2015,MISSOURI,6.0,RAWFORD 
20088,2015,MISSOURI,5.1,DADE 
20089,2015,MISSOURI,6.2,DALLAS 
20090,2015,MISSOURI,4.6,DAVIESS 
20091,2015,MISSOURI,4.7,DEKALB 
20092,2015,MISSOURI,5.8,DENT 
20093,2015,MISSOURI,6.8,DOUGLAS 
20094,2015,MISSOURI,8.0,DUNKLIN 
20095,2015,MISSOURI,5.0,FRANKLIN 
20096,2015,MISSOURI,4.2,GASCONADE 
20097,2015,MISSOURI,4.2,GENTRY 
20098,2015,MISSOURI,4.1,GREENE 
20099,2015,MISSOURI,4.1,GRUNDY 
20100,2015,MISSOURI,5.1,HARRISON 
20101,2015,MISSOURI,5.5,HENRY 
20102,2015,MISSOURI,6.7,HICKORY 
20103,2015,MISSOURI,3.7,HOLT 
20104,2015,MISSOURI,4.9,HOWARD 
20105,2015,MISSOURI,6.4,HOWELL 
20106,2015,MISSOURI,7.8,IRON 
20107,2015,MISSOURI,5.9,JACKSON 
20108,2015,MISSOURI,4.2,JASPER 
20109,2015,MISSOURI,4.8,JEFFERSON 
20110,2015,MISSOURI,5.4,JOHNSON 
20111,2015,MISSOURI,3.9,KNOX 
20112,2015,MISSOURI,6.4,LACLEDE 
20113,2015,MISSOURI,4.8,LAFAYETTE 
20114,2015,MISSOURI,4.9,LAWRENCE 
20115,2015,MISSOURI,4.9,LEWIS 
20116,2015,MISSOURI,5.2,LINCOLN 
20117,2015,MISSOURI,6.9,LINN 
20118,2015,MISSOURI,4.3,LIVINGSTON 
20119,2015,MISSOURI,5.4,MACON 
20120,2015,MISSOURI,5.8,MADISON 
20121,2015,MISSOURI,5.2,MARIES 
20122,2015,MISSOURI,4.4,MARION 
20123,2015,MISSOURI,4.6,MCDONALD 
20124,2015,MISSOURI,4.4,MERCER 
20125,2015,MISSOURI,6.0,MILLER 
20126,2015,MISSOURI,5.9,MISSISSIPPI 
20127,2015,MISSOURI,4.9,MONITEAU 
20128,2015,MISSOURI,5.3,MONROE 
20129,2015,MISSOURI,5.0,MONTGOMERY 
20130,2015,MISSOURI,6.7,MORGAN 
20131,2015,MISSOURI,6.2,NEW MADRID 
20132,2015,MISSOURI,4.5,NEWTON 
20133,2015,MISSOURI,4.9,NODAWAY 
20134,2015,MISSOURI,6.3,OREGON 
20135,2015,MISSOURI,3.7,OSAGE 
20136,2015,MISSOURI,7.9,OZARK 
20137,2015,MISSOURI,9.1,PEMISCOT 
20138,2015,MISSOURI,4.2,PERRY 
20139,2015,MISSOURI,5.3,PETTIS 
20140,2015,MISSOURI,5.3,PHELPS 
20141,2015,MISSOURI,4.6,PIKE 
20142,2015,MISSOURI,4.2,PLATTE 
20143,2015,MISSOURI,5.2,POLK 
20144,2015,MISSOURI,5.8,PULASKI 
20145,2015,MISSOURI,4.0,PUTNAM 
20146,2015,MISSOURI,4.2,RALLS 
20147,2015,MISSOURI,5.9,RANDOLPH 
20148,2015,MISSOURI,5.4,RAY 
20149,2015,MISSOURI,7.0,REYNOLDS 
20150,2015,MISSOURI,7.9,RIPLEY 
20151,2015,MISSOURI,3.9,SAINT CHARLES 
20152,2015,MISSOURI,6.9,SAINT CLAIR 
20153,2015,MISSOURI,6.1,SAINT FRANCOIS 
20154,2015,MISSOURI,6.1,SAINT LOUIS CI
20155,2015,MISSOURI,4.6,SAINT LOUIS 
20156,2015,MISSOURI,5.3,SAINTE GENEVIEVE 
20157,2015,MISSOURI,4.7,SALINE 
20158,2015,MISSOURI,5.9,SCHUYLER 
20159,2015,MISSOURI,4.5,SCOTLAND 
20160,2015,MISSOURI,5.3,SCOTT 
20161,2015,MISSOURI,8.1,SHANNON 
20162,2015,MISSOURI,4.7,SHELBY 
20163,2015,MISSOURI,6.6,STODDARD 
20164,2015,MISSOURI,7.8,STONE 
20165,2015,MISSOURI,5.9,SULLIVAN 
20166,2015,MISSOURI,8.0,TANEY 
20167,2015,MISSOURI,6.6,TEXAS 
20168,2015,MISSOURI,5.0,VERNON 
20169,2015,MISSOURI,4.8,WARREN 
20170,2015,MISSOURI,6.6,WASHINGTON 
20171,2015,MISSOURI,5.8,WAYNE 
20172,2015,MISSOURI,5.0,WEBSTER 
20173,2015,MISSOURI,3.2,WORTH 
20174,2015,MISSOURI,6.2,WRIGHT 
20175,2015,MONTANA,3.4,BEAVERHEAD 
20176,2015,MONTANA,6.6,BIG HORN 
20177,2015,MONTANA,4.9,BLAINE 
20178,2015,MONTANA,5.0,BROADWATER 
20179,2015,MONTANA,3.6,ARBON 
20180,2015,MONTANA,3.3,ARTER 
20181,2015,MONTANA,4.0,ASCADE 
20182,2015,MONTANA,2.9,HOUTEAU 
20183,2015,MONTANA,3.3,STER 
20184,2015,MONTANA,2.6,DANIELS 
20185,2015,MONTANA,3.1,DAWSON 
20186,2015,MONTANA,3.9,DEER LODGE 
20187,2015,MONTANA,2.3,FALLON 
20188,2015,MONTANA,4.1,FERGUS 
20189,2015,MONTANA,5.7,FLATHEAD 
20190,2015,MONTANA,3.0,GALLATIN 
20191,2015,MONTANA,2.7,GARFIELD 
20192,2015,MONTANA,9.0,GLACIER 
20193,2015,MONTANA,4.2,GOLDEN VALLEY 
20194,2015,MONTANA,6.1,GRANITE 
20195,2015,MONTANA,4.2,HILL 
20196,2015,MONTANA,4.0,JEFFERSON 
20197,2015,MONTANA,3.5,JUDITH BASIN 
20198,2015,MONTANA,4.9,LAKE 
20199,2015,MONTANA,3.3,LEWIS AND CLARK 
20200,2015,MONTANA,2.6,LIBERTY 
20201,2015,MONTANA,10.0,LINCOLN 
20202,2015,MONTANA,3.6,MADISON 
20203,2015,MONTANA,2.1,MCCONE 
20204,2015,MONTANA,3.5,MEAGHER 
20205,2015,MONTANA,8.2,MINERAL 
20206,2015,MONTANA,3.9,MISSOULA 
20207,2015,MONTANA,4.2,MUSSELSHELL 
20208,2015,MONTANA,4.8,PARK 
20209,2015,MONTANA,5.1,PETROLEUM 
20210,2015,MONTANA,5.0,PHILLIPS 
20211,2015,MONTANA,4.5,PONDERA 
20212,2015,MONTANA,2.5,POWDER RIVER 
20213,2015,MONTANA,4.5,POWELL 
20214,2015,MONTANA,4.1,PRAIRIE 
20215,2015,MONTANA,5.2,RAVALLI 
20216,2015,MONTANA,3.2,RICHLAND 
20217,2015,MONTANA,5.2,ROOSEVELT 
20218,2015,MONTANA,5.3,ROSEBUD 
20219,2015,MONTANA,8.2,SANDERS 
20220,2015,MONTANA,2.5,SHERIDAN 
20221,2015,MONTANA,4.3,SILVER BOW 
20222,2015,MONTANA,3.7,STILLWATER 
20223,2015,MONTANA,2.8,SWEET GRASS 
20224,2015,MONTANA,3.8,TETON 
20225,2015,MONTANA,3.4,TOOLE 
20226,2015,MONTANA,5.0,TREASURE 
20227,2015,MONTANA,3.1,VALLEY 
20228,2015,MONTANA,5.4,WHEATLAND 
20229,2015,MONTANA,3.3,WIBAUX 
20230,2015,MONTANA,3.3,YELLOWSTONE 
20231,2015,NEBRASKA,3.1,ADAMS 
20232,2015,NEBRASKA,2.5,ANTELOPE 
20233,2015,NEBRASKA,4.4,ARTHUR 
20234,2015,NEBRASKA,3.4,BANNER 
20235,2015,NEBRASKA,4.4,BLAINE 
20236,2015,NEBRASKA,2.5,BOONE 
20237,2015,NEBRASKA,3.1,BOX BUTTE 
20238,2015,NEBRASKA,2.6,BOYD 
20239,2015,NEBRASKA,3.7,BROWN 
20240,2015,NEBRASKA,2.4,BUFFALO 
20241,2015,NEBRASKA,3.6,BURT 
20242,2015,NEBRASKA,2.8,BUTLER 
20243,2015,NEBRASKA,3.3,ASS 
20244,2015,NEBRASKA,2.4,EDAR 
20245,2015,NEBRASKA,1.9,HASE 
20246,2015,NEBRASKA,2.3,HERRY 
20247,2015,NEBRASKA,2.2,HEYENNE 
20248,2015,NEBRASKA,2.9,LAY 
20249,2015,NEBRASKA,2.6,LFAX 
20250,2015,NEBRASKA,2.6,MING 
20251,2015,NEBRASKA,2.2,STER 
20252,2015,NEBRASKA,3.5,DAKOTA 
20253,2015,NEBRASKA,2.6,DAWES 
20254,2015,NEBRASKA,3.2,DAWSON 
20255,2015,NEBRASKA,2.5,DEUEL 
20256,2015,NEBRASKA,3.3,DIXON 
20257,2015,NEBRASKA,3.3,DODGE 
20258,2015,NEBRASKA,3.3,DOUGLAS 
20259,2015,NEBRASKA,2.1,DUNDY 
20260,2015,NEBRASKA,2.9,FILLMORE 
20261,2015,NEBRASKA,2.4,FRANKLIN 
20262,2015,NEBRASKA,2.5,FRONTIER 
20263,2015,NEBRASKA,2.7,FURNAS 
20264,2015,NEBRASKA,3.6,GAGE 
20265,2015,NEBRASKA,2.4,GARDEN 
20266,2015,NEBRASKA,2.4,GARFIELD 
20267,2015,NEBRASKA,2.5,GOSPER 
20268,2015,NEBRASKA,2.3,GRANT 
20269,2015,NEBRASKA,3.1,GREELEY 
20270,2015,NEBRASKA,3.9,HALL 
20271,2015,NEBRASKA,2.9,HAMILTON 
20272,2015,NEBRASKA,2.2,HARLAN 
20273,2015,NEBRASKA,2.4,HAYES 
20274,2015,NEBRASKA,3.2,HITCHCOCK 
20275,2015,NEBRASKA,2.4,HOLT 
20276,2015,NEBRASKA,4.1,HOOKER 
20277,2015,NEBRASKA,3.6,HOWARD 
20278,2015,NEBRASKA,2.7,JEFFERSON 
20279,2015,NEBRASKA,3.3,JOHNSON 
20280,2015,NEBRASKA,2.2,KEARNEY 
20281,2015,NEBRASKA,2.6,KEITH 
20282,2015,NEBRASKA,2.2,KEYA PAHA 
20283,2015,NEBRASKA,3.6,KIMBALL 
20284,2015,NEBRASKA,3.2,KNOX 
20285,2015,NEBRASKA,2.6,LANCASTER 
20286,2015,NEBRASKA,2.9,LINCOLN 
20287,2015,NEBRASKA,2.8,LOGAN 
20288,2015,NEBRASKA,3.4,LOUP 
20289,2015,NEBRASKA,2.7,MADISON 
20290,2015,NEBRASKA,1.9,MCPHERSON 
20291,2015,NEBRASKA,3.7,MERRICK 
20292,2015,NEBRASKA,2.9,MORRILL 
20293,2015,NEBRASKA,2.5,NANCE 
20294,2015,NEBRASKA,3.7,NEMAHA 
20295,2015,NEBRASKA,2.5,NUCKOLLS 
20296,2015,NEBRASKA,3.3,OTOE 
20297,2015,NEBRASKA,2.6,PAWNEE 
20298,2015,NEBRASKA,1.8,PERKINS 
20299,2015,NEBRASKA,2.4,PHELPS 
20300,2015,NEBRASKA,2.5,PIERCE 
20301,2015,NEBRASKA,3.0,PLATTE 
20302,2015,NEBRASKA,2.5,POLK 
20303,2015,NEBRASKA,2.6,RED WILLOW 
20304,2015,NEBRASKA,3.2,RICHARDSON 
20305,2015,NEBRASKA,2.6,ROCK 
20306,2015,NEBRASKA,2.9,SALINE 
20307,2015,NEBRASKA,2.8,SARPY 
20308,2015,NEBRASKA,3.0,SAUNDERS 
20309,2015,NEBRASKA,3.4,SCOTTS BLUFF 
20310,2015,NEBRASKA,2.9,SEWARD 
20311,2015,NEBRASKA,2.7,SHERIDAN 
20312,2015,NEBRASKA,2.9,SHERMAN 
20313,2015,NEBRASKA,2.5,SIOUX 
20314,2015,NEBRASKA,2.6,STANTON 
20315,2015,NEBRASKA,2.4,THAYER 
20316,2015,NEBRASKA,3.0,THOMAS 
20317,2015,NEBRASKA,5.3,THURSTON 
20318,2015,NEBRASKA,2.8,VALLEY 
20319,2015,NEBRASKA,3.0,WASHINGTON 
20320,2015,NEBRASKA,2.6,WAYNE 
20321,2015,NEBRASKA,3.6,WEBSTER 
20322,2015,NEBRASKA,2.5,WHEELER 
20323,2015,NEBRASKA,2.9,YORK 
20324,2015,NEVADA,7.3,ARSON CI
20325,2015,NEVADA,7.0,HURCHILL 
20326,2015,NEVADA,6.8,LARK 
20327,2015,NEVADA,6.8,DOUGLAS 
20328,2015,NEVADA,5.2,ELKO 
20329,2015,NEVADA,4.6,ESMERALDA 
20330,2015,NEVADA,6.0,EUREKA 
20331,2015,NEVADA,5.9,HUMBOLDT 
20332,2015,NEVADA,6.5,LANDER 
20333,2015,NEVADA,6.2,LINCOLN 
20334,2015,NEVADA,9.4,LYON 
20335,2015,NEVADA,10.5,MINERAL 
20336,2015,NEVADA,8.7,NYE 
20337,2015,NEVADA,6.8,PERSHING 
20338,2015,NEVADA,7.3,STOREY 
20339,2015,NEVADA,6.2,WASHOE 
20340,2015,NEVADA,5.4,WHITE PINE 
20341,2015,NEW HAMPSHIRE,3.3,BELKNAP 
20342,2015,NEW HAMPSHIRE,3.6,ARROLL 
20343,2015,NEW HAMPSHIRE,3.2,HESHIRE 
20344,2015,NEW HAMPSHIRE,4.7,S 
20345,2015,NEW HAMPSHIRE,2.9,GRAFTON 
20346,2015,NEW HAMPSHIRE,3.6,HILLSBOROUGH 
20347,2015,NEW HAMPSHIRE,3.1,MERRIMACK 
20348,2015,NEW HAMPSHIRE,3.6,ROCKINGHAM 
20349,2015,NEW HAMPSHIRE,3.1,STRAFFORD 
20350,2015,NEW HAMPSHIRE,2.9,SULLIVAN 
20351,2015,NEW JERSEY,9.4,ATLANTIC 
20352,2015,NEW JERSEY,4.6,BERGEN 
20353,2015,NEW JERSEY,5.2,BURLINGTON 
20354,2015,NEW JERSEY,6.3,AMDEN 
20355,2015,NEW JERSEY,10.9,APE MAY 
20356,2015,NEW JERSEY,8.7,MBERLAND 
20357,2015,NEW JERSEY,6.7,ESSEX 
20358,2015,NEW JERSEY,5.9,GLOUCESTER 
20359,2015,NEW JERSEY,5.3,HUDSON 
20360,2015,NEW JERSEY,4.1,HUNTERDON 
20361,2015,NEW JERSEY,4.8,MERCER 
20362,2015,NEW JERSEY,5.0,MIDDLESEX 
20363,2015,NEW JERSEY,5.0,MONMOUTH 
20364,2015,NEW JERSEY,4.2,MORRIS 
20365,2015,NEW JERSEY,6.0,OCEAN 
20366,2015,NEW JERSEY,6.9,PASSAIC 
20367,2015,NEW JERSEY,7.1,SALEM 
20368,2015,NEW JERSEY,4.4,SOMERSET 
20369,2015,NEW JERSEY,5.2,SUSSEX 
20370,2015,NEW JERSEY,5.9,UNION 
20371,2015,NEW JERSEY,5.2,WARREN 
20372,2015,NEW MEXICO,5.9,BERNALILLO 
20373,2015,NEW MEXICO,8.0,ATRON 
20374,2015,NEW MEXICO,6.4,HAVES 
20375,2015,NEW MEXICO,7.9,IBOLA 
20376,2015,NEW MEXICO,6.1,LFAX 
20377,2015,NEW MEXICO,4.9,RRY 
20378,2015,NEW MEXICO,5.0,DEBACA 
20379,2015,NEW MEXICO,7.4,DONA ANA 
20380,2015,NEW MEXICO,4.9,EDDY 
20381,2015,NEW MEXICO,6.6,GRANT 
20382,2015,NEW MEXICO,7.1,GUADALUPE 
20383,2015,NEW MEXICO,8.6,HARDING 
20384,2015,NEW MEXICO,6.3,HIDALGO 
20385,2015,NEW MEXICO,6.2,LEA 
20386,2015,NEW MEXICO,5.8,LINCOLN 
20387,2015,NEW MEXICO,4.1,LOS ALAMOS 
20388,2015,NEW MEXICO,17.6,LUNA 
20389,2015,NEW MEXICO,9.7,MCKINLEY 
20390,2015,NEW MEXICO,9.7,MORA 
20391,2015,NEW MEXICO,6.2,OTERO 
20392,2015,NEW MEXICO,7.2,QUAY 
20393,2015,NEW MEXICO,8.0,RIO ARRIBA 
20394,2015,NEW MEXICO,5.5,ROOSEVELT 
20395,2015,NEW MEXICO,7.0,SAN JUAN 
20396,2015,NEW MEXICO,7.7,SAN MIGUEL 
20397,2015,NEW MEXICO,6.7,SANDOVAL 
20398,2015,NEW MEXICO,5.4,SANTA FE 
20399,2015,NEW MEXICO,9.1,SIERRA 
20400,2015,NEW MEXICO,7.6,SOCORRO 
20401,2015,NEW MEXICO,9.3,TAOS 
20402,2015,NEW MEXICO,9.0,TORRANCE 
20403,2015,NEW MEXICO,4.4,UNION 
20404,2015,NEW MEXICO,7.5,VALENCIA 
20405,2015,NEW YORK,4.4,ALBANY 
20406,2015,NEW YORK,5.8,ALLEGANY 
20407,2015,NEW YORK,7.7,BRONX 
20408,2015,NEW YORK,6.0,BROOME 
20409,2015,NEW YORK,6.2,ATTARAUGUS 
20410,2015,NEW YORK,5.4,AYUGA 
20411,2015,NEW YORK,6.1,HAUTAUQUA 
20412,2015,NEW YORK,5.9,HEMUNG 
20413,2015,NEW YORK,5.6,HENANGO 
20414,2015,NEW YORK,5.9,LINTON 
20415,2015,NEW YORK,4.1,LUMBIA 
20416,2015,NEW YORK,5.9,RTLAND 
20417,2015,NEW YORK,6.0,DELAWARE 
20418,2015,NEW YORK,4.6,DUTCHESS 
20419,2015,NEW YORK,5.4,ERIE 
20420,2015,NEW YORK,6.1,ESSEX 
20421,2015,NEW YORK,6.5,FRANKLIN 
20422,2015,NEW YORK,6.6,FULTON 
20423,2015,NEW YORK,5.0,GENESEE 
20424,2015,NEW YORK,5.7,GREENE 
20425,2015,NEW YORK,6.8,HAMILTON 
20426,2015,NEW YORK,6.3,HERKIMER 
20427,2015,NEW YORK,6.7,JEFFERSON 
20428,2015,NEW YORK,5.9,KINGS 
20429,2015,NEW YORK,7.1,LEWIS 
20430,2015,NEW YORK,5.4,LIVINGSTON 
20431,2015,NEW YORK,5.7,MADISON 
20432,2015,NEW YORK,5.2,MONROE 
20433,2015,NEW YORK,6.7,MONTGOMERY 
20434,2015,NEW YORK,4.3,NASSAU 
20435,2015,NEW YORK,4.8,NEW YORK 
20436,2015,NEW YORK,6.2,NIAGARA 
20437,2015,NEW YORK,5.4,ONEIDA 
20438,2015,NEW YORK,5.0,ONONDAGA 
20439,2015,NEW YORK,4.8,ONTARIO 
20440,2015,NEW YORK,4.7,ORANGE 
20441,2015,NEW YORK,6.5,ORLEANS 
20442,2015,NEW YORK,7.2,OSWEGO 
20443,2015,NEW YORK,5.3,OTSEGO 
20444,2015,NEW YORK,4.3,PUTNAM 
20445,2015,NEW YORK,5.0,QUEENS 
20446,2015,NEW YORK,4.7,RENSSELAER 
20447,2015,NEW YORK,5.8,RICHMOND 
20448,2015,NEW YORK,4.6,ROCKLAND 
20449,2015,NEW YORK,6.9,SAINT LAWRENCE 
20450,2015,NEW YORK,4.2,SARATOGA 
20451,2015,NEW YORK,4.8,SCHENECTADY 
20452,2015,NEW YORK,5.8,SCHOHARIE 
20453,2015,NEW YORK,6.6,SCHUYLER 
20454,2015,NEW YORK,5.2,SENECA 
20455,2015,NEW YORK,6.4,STEUBEN 
20456,2015,NEW YORK,4.8,SUFFOLK 
20457,2015,NEW YORK,5.5,SULLIVAN 
20458,2015,NEW YORK,5.6,TIOGA 
20459,2015,NEW YORK,4.1,TOMPKINS 
20460,2015,NEW YORK,4.9,ULSTER 
20461,2015,NEW YORK,5.6,WARREN 
20462,2015,NEW YORK,5.1,WASHINGTON 
20463,2015,NEW YORK,5.4,WAYNE 
20464,2015,NEW YORK,4.6,WESTCHESTER 
20465,2015,NEW YORK,5.7,WYOMING 
20466,2015,NEW YORK,5.0,YATES 
20467,2015,NORTH CAROLINA,5.3,ALAMANCE 
