SBA Physical Declaration Number,SBA EIDL Declaration Number,SBA Disaster Number,Damaged Property Zip Code,County Name,Verified Loss Real Estate,Verified Loss Content,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL,Year,State Name
11249,11250.0,OK-00020,74360.0,OTTAWA,3636.0,336.0,0.0,0.0,0.0,2008,OKLAHOMA
11654,11655.0,OK-00028,73401.0,CARTER,132196.0,45588.0,0.0,0.0,0.0,2009,OKLAHOMA
11654,11655.0,OK-00028,73025.0,OKLAHOMA,0.0,30839.0,0.0,29600.0,0.0,2009,OKLAHOMA
11654,11655.0,OK-00028,73044.0,LOGAN,0.0,4200.0,0.0,0.0,0.0,2009,OKLAHOMA
11654,11655.0,OK-00028,73443.0,CARTER,234117.0,69400.0,102600.0,19400.0,0.0,2009,OKLAHOMA
11781,11782.0,OK-00031,73438.0,CARTER,0.0,16000.0,0.0,0.0,0.0,2009,OKLAHOMA
11781,11782.0,OK-00031,73481.0,CARTER,13158.0,244360.0,300.0,177800.0,48800.0,2009,OKLAHOMA
11781,11782.0,OK-00031,73481.0,CARTER,47020.0,62300.0,0.0,0.0,0.0,2009,OKLAHOMA
11781,11782.0,OK-00031,74881.0,LINCOLN,0.0,1310.0,0.0,0.0,0.0,2009,OKLAHOMA
11794,11795.0,OK-00032,73005.0,CADDO,248688.0,6650.0,0.0,0.0,0.0,2009,OKLAHOMA
12194,12195.0,OK-00038,73020.0,OKLAHOMA,1176179.0,867023.0,0.0,287500.0,0.0,2010,OKLAHOMA
12194,12195.0,OK-00038,74880.0,OKFUSKEE,164285.0,0.0,14000.0,0.0,0.0,2010,OKLAHOMA
12194,12195.0,OK-00038,73034.0,OKLAHOMA,10318.0,0.0,10400.0,0.0,0.0,2010,OKLAHOMA
12194,12195.0,OK-00038,73045.0,OKLAHOMA,473531.0,24125.0,224700.0,0.0,0.0,2010,OKLAHOMA
12194,12195.0,OK-00038,73160.0,CLEVELAND,50362.0,72795.0,0.0,0.0,0.0,2010,OKLAHOMA
12194,12195.0,OK-00038,73068.0,CLEVELAND,169327.0,11728.0,111200.0,3600.0,9300.0,2010,OKLAHOMA
12194,12195.0,OK-00038,73026.0,CLEVELAND,0.0,7000.0,0.0,0.0,0.0,2010,OKLAHOMA
12194,12195.0,OK-00038,73068.0,CLEVELAND,5680.0,15000.0,0.0,0.0,0.0,2010,OKLAHOMA
12194,12195.0,OK-00038,73070.0,CLEVELAND,716556.0,11584.0,716600.0,11500.0,0.0,2010,OKLAHOMA
12194,12195.0,OK-00038,73114.0,OKLAHOMA,93890.0,0.0,0.0,0.0,0.0,2010,OKLAHOMA
12194,12195.0,OK-00038,73135.0,OKLAHOMA,89384.0,0.0,28900.0,0.0,0.0,2010,OKLAHOMA
12194,12195.0,OK-00038,73150.0,OKLAHOMA,910369.0,5250.0,572600.0,5300.0,0.0,2010,OKLAHOMA
12194,12195.0,OK-00038,74868.0,SEMINOLE,500750.0,0.0,116300.0,0.0,0.0,2010,OKLAHOMA
12194,12195.0,OK-00038,74801.0,POTTAWATOMIE,60479.0,12000.0,0.0,0.0,0.0,2010,OKLAHOMA
12194,12195.0,OK-00038,74873.0,POTTAWATOMIE,67533.0,8500.0,67600.0,8500.0,0.0,2010,OKLAHOMA
12231,12232.0,OK-00041,73003.0,OKLAHOMA,40498.0,0.0,40500.0,0.0,4200.0,2010,OKLAHOMA
12231,12232.0,OK-00041,73012.0,OKLAHOMA,50411.0,3800.0,50500.0,3800.0,4800.0,2010,OKLAHOMA
12231,12232.0,OK-00041,73034.0,OKLAHOMA,76267.0,0.0,0.0,0.0,0.0,2010,OKLAHOMA
12231,12232.0,OK-00041,73102.0,OKLAHOMA,412034.0,86713.0,0.0,0.0,0.0,2010,OKLAHOMA
12231,12232.0,OK-00041,73114.0,OKLAHOMA,11910.0,0.0,0.0,0.0,0.0,2010,OKLAHOMA
12231,12232.0,OK-00041,73122.0,OKLAHOMA,361175.0,0.0,0.0,0.0,0.0,2010,OKLAHOMA
12231,12232.0,OK-00041,73142.0,OKLAHOMA,89708.0,0.0,89800.0,0.0,0.0,2010,OKLAHOMA
12536,12537.0,OK-00045,74525.0,ATOKA,311872.0,106117.0,98300.0,1700.0,0.0,2011,OKLAHOMA
12615,12616.0,OK-00050,73010.0,MCCLAIN,45001.0,197733.0,0.0,0.0,0.0,2011,OKLAHOMA
12615,12616.0,OK-00050,73014.0,CANADIAN,0.0,88609.0,0.0,0.0,0.0,2011,OKLAHOMA
12615,12616.0,OK-00050,73016.0,LOGAN,32989.0,17255.0,0.0,0.0,0.0,2011,OKLAHOMA
12615,12616.0,OK-00050,73018.0,GRADY,520297.0,108404.0,414500.0,68800.0,30000.0,2011,OKLAHOMA
12615,12616.0,OK-00050,74228.0,DELAWARE,227919.0,6600.0,101200.0,6600.0,0.0,2011,OKLAHOMA
12615,12616.0,OK-00050,74347.0,DELAWARE,390487.0,83050.0,0.0,0.0,0.0,2011,OKLAHOMA
12615,12616.0,OK-00050,73078.0,CANADIAN,196349.0,208310.0,58000.0,89400.0,0.0,2011,OKLAHOMA
12615,12616.0,OK-00050,73099.0,CANADIAN,87466.0,269792.0,35400.0,24200.0,13100.0,2011,OKLAHOMA
12955,12956.0,OK-00057,73103.0,OKLAHOMA,71139.0,0.0,71200.0,0.0,0.0,2012,OKLAHOMA
12955,12956.0,OK-00057,73118.0,OKLAHOMA,26842.0,0.0,26900.0,0.0,0.0,2012,OKLAHOMA
12955,12956.0,OK-00057,74864.0,LINCOLN,31233.0,10500.0,28700.0,10000.0,0.0,2012,OKLAHOMA
12955,12956.0,OK-00057,74801.0,POTTAWATOMIE,19720.0,0.0,19800.0,0.0,0.0,2012,OKLAHOMA
12955,12956.0,OK-00057,74804.0,POTTAWATOMIE,1572602.0,0.0,0.0,0.0,0.0,2012,OKLAHOMA
13069,13070.0,OK-00059,73840.0,ELLIS,360063.0,49053.0,0.0,0.0,0.0,2012,OKLAHOMA
13069,13070.0,OK-00059,73801.0,WOODWARD,14701.0,12100.0,0.0,0.0,0.0,2012,OKLAHOMA
13241,13242.0,OK-00063,74010.0,CREEK,24349.0,24008.0,19900.0,3000.0,27100.0,2012,OKLAHOMA
13241,13242.0,OK-00063,74044.0,CREEK,736617.0,425467.0,46800.0,337500.0,79200.0,2012,OKLAHOMA
13241,13242.0,OK-00063,73068.0,CLEVELAND,24351.0,26585.0,0.0,0.0,0.0,2012,OKLAHOMA
13328,13329.0,OK-00066,73054.0,OKLAHOMA,32029.0,29730.0,0.0,0.0,0.0,2013,OKLAHOMA
13330,13331.0,OK-00067,74032.0,PAYNE,30758.0,44490.0,30800.0,44500.0,1900.0,2013,OKLAHOMA
14263,14264.0,OK-00091,74015,ROGERS,13825.0,0.0,7300.0,0.0,0.0,2015,OKLAHOMA
14263,14264.0,OK-00091,74020,PAWNEE,25613.0,0.0,14000.0,0.0,0.0,2015,OKLAHOMA
14263,14264.0,OK-00091,73160,CLEVELAND,22566.0,375.0,0.0,0.0,0.0,2015,OKLAHOMA
14263,14264.0,OK-00091,73170,CLEVELAND,529.0,3605.0,0.0,0.0,0.0,2015,OKLAHOMA
14263,14264.0,OK-00091,73116,OKLAHOMA,69809.0,0.0,66400.0,0.0,0.0,2015,OKLAHOMA
14263,14264.0,OK-00091,74063,TULSA,336424.0,116078.0,0.0,0.0,0.0,2015,OKLAHOMA
14263,14264.0,OK-00091,74128,TULSA,26493.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14263,14264.0,OK-00091,74467,WAGONER,757407.0,1865.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74820,PONTOTOC,423138.0,31688.0,177300.0,23600.0,100.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74330,MAYES,40621.0,5545.0,40700.0,5500.0,4400.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74825,PONTOTOC,45136.0,1945.0,45200.0,1900.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74523,PUSHMATAHA,91283.0,1070.0,91300.0,1100.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73401,CARTER,136210.0,3335.0,58200.0,0.0,391800.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74525,ATOKA,9904.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74723,BRYAN,18661.0,1475.0,18700.0,1500.0,35000.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73010,GRADY,125178.0,18609.0,88600.0,7900.0,47800.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73010,MCCLAIN,94000.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74726,BRYAN,33765.0,32000.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74728,MCCURTAIN,69275.0,0.0,15300.0,0.0,19900.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73430,LOVE,886706.0,393478.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73527,COMANCHE,8383.0,36128.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74533,ATOKA,43146.0,67408.0,43200.0,27100.0,5700.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73018,GRADY,31154.0,1000.0,7300.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74429,WAGONER,31212.0,5200.0,24700.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74837,SEMINOLE,32482.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73030,MURRAY,4700.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74701,BRYAN,76265.0,0.0,62300.0,0.0,6000.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73003,OKLAHOMA,61896.0,880.0,61900.0,900.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74432,MCINTOSH,37371.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73541,COMANCHE,183775.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73044,LOGAN,91159.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74741,BRYAN,192202.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74848,HUGHES,163060.0,37074.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74549,PUSHMATAHA,30503.0,4000.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74745,MCCURTAIN,16638.0,7124.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73439,MARSHALL,510714.0,59656.0,0.0,0.0,114100.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73501,COMANCHE,64889.0,128055.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73505,COMANCHE,56856.0,3990.0,56700.0,0.0,4700.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73507,COMANCHE,173752.0,0.0,13700.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73051,CLEVELAND,147132.0,0.0,147300.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73446,MARSHALL,2183079.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74854,SEMINOLE,8244.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74501,PITTSBURG,56648.0,0.0,50000.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73160,CLEVELAND,22808.0,6800.0,22900.0,6800.0,162000.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74445,OKMULGEE,26109.0,950.0,25000.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73559,KIOWA,37024.0,0.0,37100.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74857,CLEVELAND,135.0,1200.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73068,CLEVELAND,54618.0,58435.0,49700.0,48300.0,57900.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73026,CLEVELAND,101620.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73071,CLEVELAND,72485.0,0.0,68000.0,0.0,1000.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73072,CLEVELAND,51087.0,21835.0,0.0,4400.0,18400.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74859,OKFUSKEE,4348.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73165,CLEVELAND,14784.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73105,OKLAHOMA,0.0,14954.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73109,OKLAHOMA,81767.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73110,OKLAHOMA,0.0,33158.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73117,OKLAHOMA,13464.0,4791.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73118,OKLAHOMA,73384.0,44680.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73119,OKLAHOMA,28940.0,0.0,25000.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73129,OKLAHOMA,3912228.0,437072.0,36100.0,2000.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73132,OKLAHOMA,37996.0,0.0,38000.0,0.0,1400.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73141,OKLAHOMA,4148.0,0.0,4200.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73149,OKLAHOMA,12664.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73150,OKLAHOMA,32618.0,0.0,25000.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73162,OKLAHOMA,0.0,0.0,0.0,0.0,25000.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74447,OKMULGEE,65150.0,20570.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74055,TULSA,0.0,9000.0,0.0,9000.0,12000.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73080,MCCLAIN,677.0,19200.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73662,BECKHAM,50638.0,0.0,50700.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74868,SEMINOLE,80161.0,0.0,0.0,0.0,165400.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74801,POTTAWATOMIE,77565.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74804,POTTAWATOMIE,150443.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73566,KIOWA,2406.0,2805.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74872,GARVIN,115704.0,2600.0,115800.0,1800.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73487,CARTER,11854.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73460,JOHNSTON,232165.0,22087.0,205600.0,15400.0,30300.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73089,GRADY,46084.0,0.0,46100.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,74467,WAGONER,124788.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73093,MCCLAIN,70889.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73573,JEFFERSON,13901.0,12997.0,2900.0,9900.0,4300.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73098,GARVIN,0.0,13000.0,0.0,13000.0,0.0,2015,OKLAHOMA
14330,14331.0,OK-00092,73099,CANADIAN,781755.0,0.0,0.0,0.0,0.0,2015,OKLAHOMA
11252,11253.0,NC-00012,27847.0,BERTIE,82316.0,67857.0,0.0,0.0,0.0,2008,NORTH CAROLINA
11252,11253.0,NC-00012,28555.0,JONES,349578.0,5576.0,0.0,0.0,0.0,2008,NORTH CAROLINA
11252,11253.0,NC-00012,28544.0,ONSLOW,4964.0,9331.0,0.0,0.0,0.0,2008,NORTH CAROLINA
11416,11417.0,NC-00013,28205.0,MECKLENBURG,59682.0,4300.0,0.0,0.0,0.0,2008,NORTH CAROLINA
11416,11417.0,NC-00013,28207.0,MECKLENBURG,43076.0,9500.0,43100.0,9500.0,0.0,2008,NORTH CAROLINA
11416,11417.0,NC-00013,28210.0,MECKLENBURG,54581.0,0.0,54600.0,0.0,0.0,2008,NORTH CAROLINA
11416,11417.0,NC-00013,28208.0,MECKLENBURG,12346.0,229627.0,12400.0,229600.0,0.0,2008,NORTH CAROLINA
11416,11417.0,NC-00013,28083.0,CABARRUS,17036.0,0.0,14000.0,0.0,0.0,2008,NORTH CAROLINA
11860,11861.0,NC-00020,28532.0,CRAVEN,12938.0,3100.0,13000.0,1000.0,0.0,2009,NORTH CAROLINA
11941,11942.0,NC-00022,27915.0,DARE,52701.0,17875.0,50500.0,17800.0,0.0,2010,NORTH CAROLINA
11941,11942.0,NC-00022,27920.0,DARE,517810.0,49469.0,462400.0,47400.0,135700.0,2010,NORTH CAROLINA
11941,11942.0,NC-00022,27925.0,TYRRELL,0.0,0.0,0.0,0.0,18700.0,2010,NORTH CAROLINA
11941,11942.0,NC-00022,27824.0,HYDE,104521.0,0.0,104600.0,0.0,12900.0,2010,NORTH CAROLINA
11941,11942.0,NC-00022,27939.0,CURRITUCK,111498.0,30000.0,0.0,0.0,0.0,2010,NORTH CAROLINA
11941,11942.0,NC-00022,27948.0,DARE,16977.0,0.0,0.0,0.0,58300.0,2010,NORTH CAROLINA
11941,11942.0,NC-00022,27948.0,DARE,0.0,0.0,0.0,0.0,3900.0,2010,NORTH CAROLINA
11941,11942.0,NC-00022,27949.0,DARE,9725.0,1400.0,0.0,0.0,53600.0,2010,NORTH CAROLINA
11941,11942.0,NC-00022,27954.0,DARE,0.0,0.0,0.0,0.0,85600.0,2010,NORTH CAROLINA
11941,11942.0,NC-00022,27959.0,DARE,1052964.0,257045.0,781400.0,176600.0,113700.0,2010,NORTH CAROLINA
11941,11942.0,NC-00022,27960.0,HYDE,0.0,149240.0,341300.0,149300.0,0.0,2010,NORTH CAROLINA
11941,11942.0,NC-00022,27968.0,DARE,167209.0,8850.0,53100.0,3100.0,1100.0,2010,NORTH CAROLINA
11941,11942.0,NC-00022,27981.0,DARE,0.0,46570.0,0.0,46600.0,0.0,2010,NORTH CAROLINA
12112,12113.0,NC-00026,27265.0,GUILFORD,285026.0,9000.0,0.0,0.0,0.0,2010,NORTH CAROLINA
12353,12354.0,NC-00030,27910.0,BERTIE,13718.0,10224.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,27910.0,HERTFORD,9581.0,38491.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,27805.0,BERTIE,8736.0,0.0,8800.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28425.0,PENDER,102223.0,29400.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,27925.0,TYRRELL,1632.0,105000.0,1700.0,105000.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28523.0,CRAVEN,4031.0,3160.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28526.0,CRAVEN,0.0,0.0,0.0,0.0,72900.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28539.0,ONSLOW,9579.0,1500.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28540.0,ONSLOW,10979.0,0.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28546.0,ONSLOW,29965.0,73100.0,0.0,71500.0,82000.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28555.0,JONES,72333.0,300.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28560.0,CRAVEN,88315.0,0.0,14000.0,0.0,2000.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28562.0,CRAVEN,23205.0,1800.0,14000.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28563.0,CRAVEN,32331.0,0.0,32400.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,27962.0,WASHINGTON,217957.0,47680.0,36600.0,39100.0,26500.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28457.0,PENDER,0.0,1200.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28462.0,BRUNSWICK,37107.0,0.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28584.0,ONSLOW,0.0,115.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28585.0,JONES,44225.0,0.0,44300.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28586.0,CRAVEN,287212.0,0.0,250600.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,27889.0,BEAUFORT,507040.0,58688.0,25400.0,2600.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,27892.0,MARTIN,13653.0,0.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28401.0,NEW HANOVER,31329.0,0.0,23200.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,28403.0,NEW HANOVER,10679.0,0.0,7400.0,0.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,27983.0,BERTIE,540348.0,283180.0,61900.0,88400.0,0.0,2011,NORTH CAROLINA
12353,12354.0,NC-00030,27986.0,HERTFORD,7457.0,0.0,7500.0,0.0,0.0,2011,NORTH CAROLINA
12391,12392.0,NC-00031,28168.0,LINCOLN,206223.0,100267.0,190800.0,20000.0,22300.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27504.0,JOHNSTON,75444.0,81169.0,5500.0,31200.0,7300.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27813.0,WILSON,6027.0,8080.0,6100.0,8100.0,18600.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28320.0,BLADEN,236778.0,0.0,13300.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28433.0,BLADEN,11325.0,0.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28328.0,SAMPSON,0.0,28711.0,0.0,28800.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28382.0,SAMPSON,0.0,21175.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27924.0,BERTIE,147099.0,25026.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28334.0,HARNETT,2873771.0,108838.0,1080100.0,0.0,39600.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28334.0,SAMPSON,69443.0,3081.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27828.0,PITT,81481.0,19800.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28301.0,CUMBERLAND,45299.0,0.0,21900.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28303.0,CUMBERLAND,2910733.0,689807.0,141600.0,278900.0,278100.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28314.0,CUMBERLAND,26699.0,79200.0,5900.0,500.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27524.0,JOHNSTON,969044.0,64030.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28441.0,BLADEN,28615.0,600.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27942.0,HERTFORD,63292.0,3722.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27540.0,WAKE,41829.0,0.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27540.0,WAKE,0.0,0.0,0.0,0.0,5000.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28546.0,ONSLOW,481491.0,19200.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27546.0,HARNETT,34229.0,1500.0,34300.0,1500.0,1600.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28364.0,ROBESON,6931.0,0.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28560.0,CRAVEN,7940.0,0.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27966.0,CURRITUCK,0.0,80887.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28376.0,HOKE,9546.0,0.0,9600.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27601.0,WAKE,266176.0,5775.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27603.0,WAKE,607186.0,182551.0,16800.0,500.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27604.0,WAKE,42530.0,22572.0,26800.0,16000.0,20000.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27610.0,WAKE,63542.0,0.0,24900.0,0.0,900.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27616.0,WAKE,68840.0,35945.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28377.0,CUMBERLAND,131758.0,3000.0,104200.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27870.0,HALIFAX,45146.0,900.0,13400.0,0.0,1800.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28383.0,ROBESON,22967.0,13500.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27330.0,LEE,886475.0,16800.0,601500.0,12400.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27332.0,LEE,127985.0,164612.0,35700.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27576.0,JOHNSTON,77068.0,2375.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27577.0,JOHNSTON,66999.0,2500.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,28580.0,GREENE,1147077.0,363854.0,301100.0,259200.0,50600.0,2011,NORTH CAROLINA
12530,12531.0,NC-00033,27893.0,WILSON,107058.0,488695.0,19100.0,41900.0,4300.0,2011,NORTH CAROLINA
12746,12747.0,NC-00035,28206.0,MECKLENBURG,137295.0,335508.0,0.0,0.0,0.0,2011,NORTH CAROLINA
12746,12747.0,NC-00035,28216.0,MECKLENBURG,205198.0,0.0,205200.0,0.0,0.0,2011,NORTH CAROLINA
12746,12747.0,NC-00035,28217.0,MECKLENBURG,44843.0,0.0,44900.0,0.0,0.0,2011,NORTH CAROLINA
12746,12747.0,NC-00035,28227.0,MECKLENBURG,58869.0,30325.0,20000.0,30300.0,8200.0,2011,NORTH CAROLINA
12774,12775.0,NC-00036,27910.0,HERTFORD,219135.0,13800.0,126200.0,8600.0,16900.0,2011,NORTH CAROLINA
